repo,subrepo,lang,n_project,n_folder,n_file,n_scope,n_type,n_operation,n_operation_method,n_operation_constructor,n_variable,n_variable_field,n_variable_param,e_includes,e_contains,e_requires,e_declares,e_encloses,e_specializes,e_encapsulates,e_returns,e_instantiates,e_invokes,e_uses,e_parameterizes,e_typed,methods_per_class_mean,methods_per_class_median,methods_per_class_max,methods_per_class_std,fields_per_class_mean,fields_per_class_median,fields_per_class_max,call_fanout_mean,call_fanout_median,call_fanout_max,call_fanout_std,call_fanin_mean,call_fanin_median,call_fanin_max,call_fanin_std,arity_mean,arity_median,arity_max,field_uses_fanin_mean,field_uses_fanin_max,inh_parents_mean,inh_children_mean,inh_children_max,inh_depth_max,inh_depth_mean,file_req_out_mean,file_req_out_max,file_req_in_mean,file_req_in_max,fs_depth_max,scope_depth_max,num_methods_mean,num_methods_median,num_methods_max,stmts_mean,stmts_median,stmts_p90,stmts_max,stmts_std,halstead_vocabulary_mean,halstead_length_mean,halstead_volume_mean,halstead_difficulty_mean,halstead_effort_mean,halstead_estimatedBugs_mean,halstead_volume_p90,halstead_effort_p90,coverage_requires,coverage_specializes,coverage_instantiates,coverage_typed
fuzhengwei__itstack-demo-design,itstack-demo-design-19-01,java,1,5,2,4,2,7,5,2,9,2,7,1,6,0,4,5,0,9,3,1,0,6,7,0,3.5,3.5,5,1.5,1,1,2,0,0,0,0,0,0,0,0,1,1,3,3,3,0,0,0,,,0,0,0,0,6,3,3.5,3.5,5,2.14286,1,7,7,2.09956,9.2,76.6,333.566,5.45857,7259.27,0.111189,1563.47,36183.2,0,0,1,0
fuzhengwei__itstack-demo-design,itstack-demo-design-19-02,java,1,6,10,5,10,77,67,10,133,3,130,1,15,14,20,14,7,80,73,56,7,6,130,0,7.7,8,8,0.9,0.3,0,2,0.0909091,0,1,0.28748,0.0909091,0,7,0.792527,1.68831,2,2,2,3,0.7,0.7,7,1,1,1.4,2,1.4,7,7,4,7.7,8,8,1.23377,1,2,8,0.965591,9.58209,18.8209,62.6762,1.05297,71.6023,0.0208921,121.889,182.833,1,1,1,0
fuzhengwei__itstack-demo-design,itstack-demo-design-2-00,java,1,8,5,7,5,24,20,4,47,7,40,1,12,2,10,11,1,31,4,0,4,28,40,1,4.8,5,5,0.4,1.4,2,2,0.166667,0,1,0.372678,0.166667,0,1,0.372678,1.66667,1,4,4,4,0.2,0.2,1,1,1,0.4,2,0.4,1,8,5,4.8,5,5,1.33333,1.5,2,2,0.745356,12.8125,33.125,124.108,1.34339,170.683,0.0413692,208.148,277.531,1,1,0,1
fuzhengwei__itstack-demo-design,itstack-demo-design-2-01,java,1,7,2,6,2,9,8,1,27,3,24,1,8,1,4,7,1,12,1,0,0,12,24,0,4.5,4.5,5,0.5,1.5,1.5,3,0,0,0,0,0,0,0,0,2.66667,2,5,4,4,0.5,0.5,1,1,1,0.5,1,0.5,1,8,5,4.5,4.5,5,1.44444,1,3,3,1.42292,20.25,61.75,269.398,4.88284,1344.94,0.0897993,380.552,2120.22,1,1,0,0
fuzhengwei__itstack-demo-design,itstack-demo-design-2-02,java,1,9,8,8,8,36,30,6,62,5,57,1,16,4,16,15,3,41,6,1,3,15,57,3,4.5,4.5,9,2.06155,0.625,1,1,0.0833333,0,1,0.276385,0.0833333,0,1,0.276385,1.58333,1,4,3,4,0.375,0.375,2,1,1,0.5,1,0.5,2,8,5,4.5,4.5,9,1.13889,1,3,4,1.03152,13.3636,44.0909,190.101,4.68715,3418.74,0.0633669,259.147,2208.27,1,1,1,1
fuzhengwei__itstack-demo-design,itstack-demo-design-20-02,java,1,6,6,5,6,11,6,5,14,1,13,1,11,4,12,10,4,12,5,0,1,1,13,0,1.83333,2,2,0.372678,0.166667,0,1,0.0909091,0,1,0.28748,0.0909091,0,1,0.28748,1.18182,2,2,1,1,0.666667,0.666667,4,1,1,0.666667,1,0.666667,4,7,4,1.83333,2,2,1.81818,1,3,6,1.58505,13,38.4,149.982,3.69613,772.493,0.049994,322.842,2148.92,1,1,0,0
fuzhengwei__itstack-demo-design,itstack-demo-design-21-00,java,1,6,5,5,5,19,14,5,29,3,26,1,10,6,10,9,3,22,5,0,9,13,26,0,3.8,4,5,0.979796,0.6,0,3,0.473684,0,3,0.751729,0.473684,0,3,0.938556,1.36842,1,2,4.33333,9,0.6,0.6,3,1,1,1.2,2,1.2,3,7,4,3.8,4,5,2.89474,2,8,8,2.61362,17.7143,53.9286,248.47,3.58136,2224.55,0.0828233,510.088,1945.89,1,1,0,0
fuzhengwei__itstack-demo-design,itstack-demo-design-22-00,java,1,9,7,8,7,18,12,6,25,6,19,1,15,17,14,14,4,24,6,2,7,18,19,10,2.57143,3,3,0.494872,0.857143,1,3,0.388889,0,1,0.487498,0.388889,0,2,0.590564,1.05556,1,3,3,5,0.571429,0.571429,2,1,1,2.42857,4,2.42857,6,8,5,2.57143,3,3,1.44444,1,4,9,2.00616,10.4,20.4,72.0662,1.3519,93.812,0.0240221,124,132.267,1,1,1,1
fuzhengwei__itstack-demo-design,itstack-demo-design-3-00,java,1,9,10,8,9,53,45,8,0,0,0,1,18,8,18,16,8,53,8,0,0,0,0,0,5.88889,6,6,0.31427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.888889,0.888889,8,1,1,0.8,1,0.8,8,7,4,5.88889,6,6,0.90566,1,1,1,0.292301,3.2,4.6,7.87188,0.8,6.60391,0.00262396,14,14,1,1,0,0
fuzhengwei__itstack-demo-design,itstack-demo-design-3-02,java,1,5,3,4,3,16,13,3,17,4,13,1,7,0,6,6,1,20,14,3,3,18,13,0,5.33333,5,7,1.24722,1.33333,0,4,0.1875,0,1,0.390312,0.1875,0,3,0.726184,0.8125,1,2,4.5,6,0.333333,0.333333,1,1,1,0,0,0,0,6,3,5.33333,5,7,1.4375,1,3,3,1.27322,14.25,49.625,198.961,2.00423,509.586,0.0663202,610.372,2126.46,0,1,1,0
fuzhengwei__itstack-demo-design,itstack-demo-design-4-00,java,1,5,2,4,2,14,10,4,15,5,10,1,6,0,4,5,0,19,4,0,0,15,10,0,7,7,8,1,2.5,2.5,3,0,0,0,0,0,0,0,0,0.714286,0.5,3,3,3,0,0,0,,,0,0,0,0,6,3,7,7,8,1.35714,1,3,4,0.894997,5.7,11.7,29.8694,1.10667,35.8695,0.00995646,33.6045,40.3254,0,0,0,0
fuzhengwei__itstack-demo-design,itstack-demo-design-4-02,java,1,6,4,5,4,17,12,5,19,7,12,1,9,2,8,8,0,24,8,1,8,18,12,1,4.25,4,7,2.27761,1.75,1.5,4,0.470588,0,4,1.14366,0.470588,0,1,0.499134,0.705882,1,2,2.57143,3,0,0,0,,,0.5,2,0.5,1,7,4,4.25,4,7,4.05882,1,8,28,6.41203,12.5833,55.4167,249.183,3.07521,2469.78,0.083061,529.52,3238.22,1,0,1,1
fuzhengwei__itstack-demo-design,itstack-demo-design-5-00,java,1,5,8,4,9,17,8,9,9,8,1,1,12,0,17,13,0,25,15,4,1,6,1,6,1.88889,2,3,0.566558,0.888889,1,2,0.0588235,0,1,0.235294,0.0588235,0,1,0.235294,0.0588235,0,1,0.75,1,0,0,0,,,0,0,0,0,6,3,1.88889,2,3,1.29412,1,2,3,0.570315,9,21.5,72.4008,5.82202,626.341,0.0241336,159.909,2158.77,0,0,1,1
fuzhengwei__itstack-demo-design,itstack-demo-design-6-00,java,1,7,5,6,5,38,33,5,32,16,16,1,11,0,10,10,0,54,5,0,0,30,16,0,7.6,10,14,4.8,3.2,4,6,0,0,0,0,0,0,0,0,0.421053,0,1,1.875,2,0,0,0,,,0,0,0,0,7,4,7.6,10,14,1.05263,1,1,2,0.223297,5.93939,11.1212,29.0673,1.02355,30.341,0.0096891,33.6045,40.3254,0,0,0,0
fuzhengwei__itstack-demo-design,itstack-demo-design-6-01,java,1,5,3,4,3,6,3,3,3,0,3,1,7,0,6,6,0,6,3,0,0,0,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,,,0,0,0,,,0,0,0,0,6,3,2,2,2,2.83333,2.5,5,5,1.86339,9,25,79.2481,1.5,119.268,0.026416,82.4181,128.778,0,0,0,0
fuzhengwei__itstack-demo-design,itstack-demo-design-6-02,java,1,7,5,6,5,18,14,4,18,6,12,1,11,2,10,10,2,24,6,1,1,11,12,0,3.6,2,10,3.2619,1.2,1,4,0.0555556,0,1,0.229061,0.0555556,0,1,0.229061,0.666667,1,2,1.83333,3,0.4,0.4,2,1,1,0.4,1,0.4,2,8,5,3.6,2,10,1.05556,1,1,3,0.52411,8.69231,20.0769,72.0122,1.56637,247.048,0.0240041,129.45,345.2,1,1,1,0
fuzhengwei__itstack-demo-design,itstack-demo-design-7-02,java,1,8,7,7,7,13,7,6,21,5,16,1,14,3,14,13,5,18,6,0,4,8,16,4,1.85714,2,2,0.349927,0.714286,1,2,0.307692,0,1,0.461538,0.307692,0,2,0.721602,1.23077,1,3,1.6,3,0.714286,0.714286,3,1,1,0.428571,1,0.428571,3,8,5,1.85714,2,2,1.92308,1,6,6,1.85893,15,44.6667,194.603,2.11159,743.362,0.0648677,482.961,2141.83,1,1,0,1
fuzhengwei__itstack-demo-design,itstack-demo-design-8-02,java,1,14,13,13,13,68,55,13,86,23,63,1,26,21,26,25,6,91,18,1,21,54,63,8,5.23077,3,15,4.33508,1.76923,1,7,0.308824,0,10,1.29771,0.308824,0,2,0.5218,0.926471,1,4,2.34783,4,0.461538,0.461538,2,2,1.6,1.61538,5,1.61538,4,10,7,5.23077,3,15,1.14706,1,1,6,0.943471,7.38462,17.1346,58.3963,1.51861,278.097,0.0194654,69.7605,90,1,1,1,1
fuzhengwei__itstack-demo-design,itstack-demo-design-9-00,java,1,5,2,4,2,3,2,1,6,0,6,1,6,0,4,5,1,3,1,0,0,0,6,0,1.5,1.5,2,0.5,0,0,0,0,0,0,0,0,0,0,0,2,3,3,,,0.5,0.5,1,1,1,0,0,0,0,6,3,1.5,1.5,2,1,1,2,2,0.816497,12,26,93.209,1.13636,105.919,0.0310697,93.209,105.919,0,1,0,0
fuzhengwei__itstack-demo-design,itstack-demo-design-9-02,java,1,5,2,4,2,5,2,3,11,3,8,1,6,0,4,5,1,8,3,0,2,4,8,0,2.5,2.5,3,0.5,1.5,1.5,2,0.4,0,1,0.489898,0.4,0,1,0.489898,1.6,1,3,1.33333,2,0.5,0.5,1,1,1,0,0,0,0,6,3,2.5,2.5,3,2.2,1,6,6,1.93907,18.5,49.5,217.159,2.1,573.64,0.0723864,347.833,1043.5,0,1,0,0
getActivity__AndroidProject,,java,1,36,157,26,306,1900,1574,326,2823,800,2023,4,189,370,463,480,193,2700,544,194,1453,2203,2023,317,6.20915,4,44,6.84912,2.61438,1,40,0.764737,0,27,1.58974,0.764737,0,30,2.01179,1.06474,1,9,2.75375,22,0.630719,0.630719,23,3,1.52033,2.35669,21,2.35669,25,7,4,6.20915,4,44,2.32947,1,5,51,3.09054,15.5174,58.5259,288.876,4.87361,6676.78,0.0962919,625.134,6521.91,1,1,1,1
gitpod-io__gitpod,components,java,1,7,29,6,30,211,181,30,242,67,175,1,35,6,59,36,1,278,41,6,13,156,175,29,7.03333,5,51,8.81091,2.23333,2,6,0.0616114,0,5,0.425486,0.0616114,0,2,0.259411,0.829384,1,7,2.32836,7,0.0333333,0.0333333,1,1,1,0.206897,5,0.206897,1,7,4,7.03333,5,51,1.109,1,2,13,1.74227,8.33621,22.0948,89.7981,2.08309,983.662,0.0299327,148.462,354.024,1,1,1,1
gocd__gocd,agent-bootstrapper,java,1,6,5,5,5,36,32,4,36,21,15,1,10,0,10,9,1,57,6,4,26,31,15,2,7.2,6,13,4.16653,4.2,3,8,0.722222,0,9,1.64336,0.722222,1,3,0.650261,0.416667,0,4,1.47619,6,0.2,0.2,1,1,1,0,0,0,0,7,4,7.2,6,13,1.77778,1,4,9,1.58309,14.3667,40.0333,175.464,3.79658,1575.38,0.058488,413.639,3059.86,0,1,1,1
gocd__gocd,agent-common,java,1,13,15,12,17,51,37,14,100,40,60,1,27,4,32,30,2,91,16,4,26,58,60,8,3,2,9,2.56676,2.35294,1,13,0.509804,0,5,0.957377,0.509804,0,2,0.60626,1.17647,1,5,1.45,3,0.117647,0.117647,1,1,1,0.266667,3,0.266667,2,8,5,3,2,9,2,1,4,8,1.70351,22.1875,69.125,333.896,6.2058,3299.02,0.111299,809.82,8626.65,1,1,1,1
gocd__gocd,agent-launcher,java,1,6,2,5,4,26,22,4,36,18,18,1,7,0,6,10,1,44,4,1,19,38,18,3,6.5,5,15,5.3619,4.5,3.5,11,0.730769,0,6,1.31727,0.730769,1,2,0.523133,0.692308,0,5,2.11111,9,0.25,0.25,1,1,1,0,0,0,0,7,4,6.5,5,15,1.88462,2,4,4,1.08581,15.1053,40.2632,171.703,4.10537,1073.93,0.0572345,389.396,3348.58,0,1,1,1
gocd__gocd,agent-process-launcher,java,1,5,3,4,5,22,17,5,40,13,27,1,7,0,8,10,0,35,5,3,14,27,27,4,4.4,5,7,2.498,2.6,2,5,0.636364,0,5,1.14992,0.636364,1,2,0.567727,1.22727,1,7,2.07692,4,0,0,0,,,0,0,0,0,6,3,4.4,5,7,3.45455,2,6,21,4.26111,20.5,77.4375,398.607,3.66218,3360.49,0.132869,2094.09,22118.8,0,0,1,1
gocd__gocd,agent,java,1,7,18,6,23,126,102,24,230,88,142,1,24,7,41,33,3,214,29,7,83,185,142,25,5.47826,4,17,4.27195,3.82609,3,12,0.65873,0,6,1.12802,0.65873,1,6,0.856003,1.12698,1,15,2.10227,5,0.130435,0.130435,1,1,1,0.388889,4,0.388889,2,7,4,5.52174,4,17,1.93701,1,4,10,1.71491,14.3556,39.6444,169.886,3.1498,1013.57,0.0566286,442.609,3481.55,1,1,1,1
gocd__gocd,api,java,1,7,5,6,5,24,19,5,31,2,29,1,11,2,10,10,2,26,5,0,9,7,29,0,4.8,5,8,2.48193,0.4,0,2,0.375,0,2,0.563656,0.375,0,3,0.753464,1.20833,1,3,3.5,6,0.4,0.4,2,1,1,0.4,2,0.4,1,8,5,4.8,5,8,1.79167,1,5,6,1.65779,14.1053,39.7368,169.405,2.1803,842.296,0.0564684,394.203,1868.52,1,1,0,0
gocd__gocd,app-server,java,1,6,4,5,4,18,16,2,9,2,7,1,9,0,8,8,0,20,6,0,1,3,7,1,4.5,4,8,2.59808,0.5,0.5,1,0.0555556,0,1,0.229061,0.0555556,0,1,0.229061,0.388889,0,2,1.5,2,0,0,0,,,0,0,0,0,7,4,4.5,4,8,0.333333,0,1,2,0.57735,5.16667,7.75,23.3634,1.31399,57.2932,0.0077878,81.4097,274.286,0,0,0,1
gocd__gocd,base,java,1,13,47,12,58,426,366,60,603,263,340,1,59,6,105,80,18,689,81,19,218,277,340,43,7.34483,4.5,99,12.9635,4.53448,1,134,0.511737,0,6,0.745001,0.511737,0,32,1.76856,0.798122,1,6,1.05323,7,0.310345,0.310345,7,2,1.05556,0.12766,2,0.12766,3,8,5,7.34483,4.5,99,1.55399,1,3,13,1.36459,10.7922,27.9428,106.59,3.24757,705.482,0.0355299,222.972,1553.01,1,1,1,1
gocd__gocd,commandline,java,1,6,9,5,9,97,84,13,147,36,111,1,14,2,18,13,2,133,37,10,65,90,111,17,10.7778,9,41,12.0626,4,3,10,0.670103,0,6,1.04261,0.670103,0,4,0.88191,1.14433,1,9,2.5,7,0.222222,0.222222,2,1,1,0.222222,1,0.222222,1,7,4,10.7778,9,41,2.34021,2,5,14,2.29246,13.2976,38.6429,163.904,3.50108,1523.83,0.0546346,371.686,1974.04,1,1,1,1
gocd__gocd,common,java,1,37,157,36,193,1462,1248,214,1839,420,1419,1,193,104,350,264,55,1882,407,130,702,1585,1419,342,7.57513,4,91,10.8564,2.17617,1,21,0.480164,0,9,0.966938,0.480164,0,12,0.979588,0.970588,1,10,3.77381,31,0.284974,0.284974,11,2,1.05455,0.66242,7,0.66242,18,8,5,7.57513,4,91,1.72025,1,4,12,1.68533,11.442,34.9416,143.406,3.23439,1421.38,0.047802,359.434,2497.78,1,1,1,1
gocd__gocd,config,java,1,39,309,38,349,4075,3556,519,4080,875,3205,1,347,672,658,426,261,4950,1174,453,3884,3389,3205,1472,11.6762,6,151,17.1575,2.50716,1,37,0.953129,0,23,1.64731,0.953129,0,156,3.30109,0.786503,1,10,3.87314,46,0.747851,0.747851,86,4,1.33679,2.17476,20,2.17476,94,8,5,11.7307,6,151,1.58407,1,3,13,1.51035,11.6562,34.632,140.039,3.06747,1121.93,0.0466797,351.522,2507.74,1,1,1,1
gocd__gocd,db-support,java,1,7,6,6,9,25,17,8,44,19,25,1,12,0,15,17,0,44,10,2,15,17,25,1,2.77778,3,5,1.5476,2.11111,1,5,0.6,0,3,0.938083,0.6,1,1,0.489898,1,1,4,0.894737,2,0,0,0,,,0,0,0,0,8,5,2.77778,3,5,1.72,1,4,6,1.34224,21.3333,65.0667,300.803,5.04272,1981.14,0.100268,607.821,5857.19,0,0,1,1
gocd__gocd,development-utility,java,1,5,2,4,2,8,6,2,7,3,4,1,6,0,4,5,0,11,5,1,4,7,4,0,4,4,5,1,1.5,1.5,3,0.5,0,4,1.32288,0.5,0.5,1,0.5,0.5,0.5,1,2.33333,4,0,0,0,,,0,0,0,0,6,3,4,4,5,2.75,2,7,7,1.98431,18.5,57.3333,273.538,3.62792,2082.54,0.0911795,994.025,10747.9,0,0,1,0
gocd__gocd,domain,java,1,35,152,38,170,2037,1751,286,2233,465,1768,1,186,203,322,224,71,2502,546,196,1450,1926,1768,418,11.9824,6.5,86,14.7327,2.73529,1,24,0.711831,0,8,1.20827,0.711831,0,29,1.66542,0.867943,1,13,4.14194,48,0.417647,0.417647,9,3,1.34286,1.33553,11,1.33553,21,8,5,11.9824,6.5,86,1.811,1,4,16,1.8905,11.3539,33.453,134.99,2.89111,1001.23,0.0449968,342.352,2117.04,1,1,1,1
gocd__gocd,jar-class-loader,java,1,5,4,4,4,30,26,4,28,9,19,1,8,2,8,7,0,39,7,1,25,11,19,4,7.5,7,13,4.15331,2.25,2.5,3,0.833333,0,5,1.52934,0.833333,1,3,0.582142,0.633333,1,2,1.22222,2,0,0,0,,,0.5,1,0.5,1,6,3,7.5,7,13,2.2,1,4,9,2.10396,17.3462,50.7692,231.572,6.85649,2261.68,0.0771908,625.158,7061.79,1,0,1,1
gocd__gocd,jetty,java,1,6,11,5,13,59,46,13,70,21,49,1,16,2,24,19,1,80,14,8,26,53,49,5,4.53846,3,20,4.7005,1.61538,1,7,0.440678,0,5,0.907057,0.440678,0,2,0.560605,0.830508,0,5,2.52381,7,0.0769231,0.0769231,1,1,1,0.181818,1,0.181818,1,7,4,4.53846,3,20,2.44068,1,5,15,2.51956,12.4857,34.6571,139.674,2.04744,378.824,0.0465578,382.313,1188.05,1,1,1,1
gocd__gocd,plugin-infra,java,1,48,179,48,207,1159,956,203,2076,565,1511,1,226,216,386,282,66,1724,303,231,803,1301,1511,196,5.59903,4,31,5.12252,2.72947,2,19,0.692839,0,5,1.10089,0.692839,0,96,3.09842,1.30371,1,10,2.30265,66,0.318841,0.318841,10,2,1.16923,1.2067,11,1.2067,16,10,7,5.59903,4,31,1.74202,1,4,22,1.95459,13.9227,45.5474,195.946,2.99872,1516.28,0.0653153,454.862,1965.82,1,1,1,1
gocd__gocd,rack_hack,java,1,5,2,4,2,8,6,2,11,3,8,1,6,0,4,5,0,11,2,0,2,6,8,0,4,4,4,0,1.5,1.5,2,0.25,0,1,0.433013,0.25,0,1,0.433013,1,1,2,2,2,0,0,0,,,0,0,0,0,6,3,4,4,4,1.625,1.5,3,3,0.992157,14.1667,30.8333,122.092,1.47688,218.61,0.0406973,193.262,660.312,0,0,0,0
gocd__gocd,server,java,1,110,793,109,924,5763,4852,911,10634,2345,8289,1,902,1049,1715,1156,343,8108,1306,586,4215,6707,8289,2268,6.23701,4,132,9.13245,2.53788,1,39,0.73139,0,37,1.38434,0.73139,0,91,2.25381,1.43831,1,25,2.86013,48,0.371212,0.371212,19,2,1.1747,1.32282,16,1.32282,87,11,8,6.23701,4,132,2.17057,1,5,46,2.16551,15.0804,46.4114,203.694,3.19718,1440,0.067898,479.445,3266.42,1,1,1,1
gocd__gocd,spark,java,1,8,20,7,126,352,233,119,643,314,329,1,27,9,146,238,6,666,185,12,150,185,329,15,2.79365,1,30,4.2,2.49206,2,15,0.426136,0,6,0.839507,0.426136,0,27,1.81697,0.934659,1,5,0.589172,16,0.047619,0.047619,2,1,1,0.45,2,0.45,3,7,4,2.79365,1,30,1.23011,1,3,13,1.24586,14.2,41.9714,176.807,3.06322,761.411,0.0589356,419.187,1942.85,1,1,1,1
gocd__gocd,tfs-impl,java,1,7,4,6,4,40,35,5,65,6,59,1,10,3,8,9,0,46,10,6,38,33,59,5,10,7.5,19,5.24404,1.5,1,3,0.95,0,4,1.28355,0.95,1,5,1.28355,1.475,1,9,5.5,9,0,0,0,,,0.75,2,0.75,1,7,4,10,7.5,19,2.15,2,4,6,1.17367,13.3143,36.6286,144.51,2.60826,477.39,0.04817,329.424,977.221,1,0,1,1
gocd__gocd,util,java,1,8,24,7,25,92,71,21,126,31,95,1,31,0,49,32,3,123,21,2,30,62,95,1,3.68,3,10,2.73817,1.24,1,5,0.326087,0,1,0.46878,0.326087,0,4,0.809035,1.03261,1,3,2,5,0.12,0.12,1,1,1,0,0,0,0,7,4,3.68,3,10,1.57609,1,3,7,1.40057,12.2857,31.0317,120.634,3.20681,726.999,0.0402115,264,1238.79,0,1,1,1
goldze__MVVMHabit,,java,1,68,134,66,168,1015,851,164,1443,411,1032,2,200,192,302,266,43,1426,240,75,587,768,1032,129,6.04167,3,44,7.35038,2.44643,1,22,0.578325,0,15,1.21141,0.578325,0,20,1.37161,1.01675,1,7,1.86861,17,0.255952,0.255952,9,3,1.65854,1.43284,11,1.43284,23,9,6,6.04167,3,44,2.01182,1,4,38,2.51221,15.3914,49.0634,226.429,5.21234,3862.92,0.0754763,549.951,6478.04,1,1,1,1
google__ExoPlayer,demos,java,1,6,5,5,9,47,39,8,72,23,49,1,10,0,13,18,1,70,9,5,24,79,49,5,5.22222,2,20,5.97732,2.55556,2,9,0.510638,0,2,0.578786,0.510638,0,4,0.872081,1.04255,1,4,3.43478,9,0.111111,0.111111,1,1,1,0,0,0,0,7,4,5.22222,2,20,2.91489,1,6,13,3.00942,15.2759,51.6897,227.19,5.67741,3064.78,0.07573,789.311,13032.2,0,1,1,1
google__ExoPlayer,extensions,java,1,7,5,6,4,31,25,6,65,15,50,1,11,0,8,9,0,46,9,6,16,27,50,1,7.75,5,19,6.94172,3.75,3,9,0.516129,0,5,1.07376,0.516129,0,3,0.712604,1.6129,1,7,1.8,5,0,0,0,,,0,0,0,0,8,5,7.75,5,19,1.64516,1,4,10,2.17832,11.48,25.72,108.364,2.32439,624.809,0.0361215,289.508,1617.96,0,0,1,1
google__ExoPlayer,library,java,1,18,118,17,226,2040,1819,221,3920,1710,2210,1,135,143,331,363,49,3750,710,179,1349,5196,2210,376,9.02655,4,155,18.0817,7.56637,2,219,0.661275,0,29,1.55408,0.661275,0,68,2.38777,1.08333,1,17,3.0386,129,0.216814,0.216814,30,2,1.20408,1.21186,11,1.21186,33,8,5,9.02655,4,155,2.77402,2,5,46,4.09189,16.6479,64.0581,303.187,6.99622,5790.88,0.101062,653.361,9063.44,1,1,1,1
google__ExoPlayer,robolectricutils,java,1,6,7,5,7,58,50,8,101,21,80,1,12,0,13,12,0,79,11,4,41,46,80,0,8.28571,8,15,3.80655,3,2,7,0.706897,0.5,2,0.788027,0.706897,0,11,1.97404,1.37931,1,4,2.19048,4,0,0,0,,,0,0,0,0,7,4,8.28571,8,15,3.2931,2,8,16,2.91848,18.4167,57.9167,271.988,5.33981,2814.91,0.0906628,514.528,5655.03,0,0,1,0
google__ExoPlayer,testutils,java,1,7,65,6,177,1294,1100,194,2422,578,1844,1,71,0,240,296,64,1872,413,141,697,1666,1844,166,7.31073,4,74,10.2163,3.26554,2,27,0.53864,0,13,1.08437,0.53864,0,41,2.07129,1.42504,1,11,2.88235,42,0.361582,0.361582,32,1,1,0,0,0,0,8,5,7.31073,4,74,2.27357,1,5,28,2.43987,15.1545,50.5039,235.489,4.31026,3456.59,0.0784964,642.803,6070.92,0,1,1,1
google__android-classyshark,,java,1,59,140,53,161,862,700,162,1164,458,706,2,197,213,291,244,31,1320,202,158,715,965,706,141,5.35404,4,25,4.97872,2.84472,1,61,0.829466,0,11,1.44983,0.829466,1,16,1.35811,0.819026,1,9,2.10699,13,0.192547,0.192547,6,2,1.16667,1.52143,19,1.52143,17,10,7,5.35404,4,25,2.47448,1,5,27,2.93727,17.3184,66.5605,327.913,5.62037,6513.98,0.109304,814.348,9645.3,1,1,1,1
google__auto,,java,1,35,125,24,220,1348,1143,205,2058,460,1598,4,156,109,330,352,63,1808,284,123,1399,1054,1598,223,6.12727,4,60,6.61075,2.09091,1,19,1.03783,0,29,2.2129,1.03783,1,41,2.31802,1.18546,1,10,2.2913,14,0.286364,0.286364,10,3,1.09524,0.872,6,0.872,31,10,7,6.12727,4,60,2.14763,1,5,44,2.87004,18.359,61.3535,301.105,3.85617,2655.05,0.100368,718.815,5449.73,1,1,1,1
google__closure-compiler,,java,1,22,110,21,149,1436,1286,150,1296,261,1035,2,130,5,257,209,40,1697,625,92,1936,860,1035,601,9.63758,3,147,18.4199,1.75168,0,35,1.34819,0,38,2.91092,1.34819,0,41,3.07518,0.720752,0,6,3.29502,66,0.268456,0.268456,7,4,1.75676,0.0454545,2,0.0454545,2,7,4,9.63758,3,147,1.85097,1,3,224,6.2026,10.6495,36.9947,165.67,3.39816,2007.27,0.0552234,310.099,2564.4,1,1,1,1
google__error-prone,annotation,java,1,4,3,3,6,18,13,5,9,7,2,1,6,0,9,11,0,25,7,1,3,0,2,1,3,1,12,4.04145,1.16667,0,7,0.166667,0,3,0.687184,0.166667,0,1,0.372678,0.111111,0,1,0,0,0,0,0,,,0,0,0,0,5,2,3,1,12,0.444444,0,1,3,0.761739,25,101,469.029,20.2353,9490.95,0.156343,469.029,9490.95,0,0,1,1
google__error-prone,annotations,java,1,6,27,5,27,21,20,1,0,0,0,1,32,2,54,31,0,21,1,0,0,0,0,0,0.777778,0,5,1.13312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0.0740741,2,0.0740741,1,7,4,0.777778,0,5,0.047619,0,0,1,0.212959,,,,,,,,,1,0,0,0
google__error-prone,check_api,java,1,18,157,17,316,2222,1977,245,3156,560,2596,1,174,216,468,496,157,2782,909,179,1681,1105,2596,720,7.03165,4.5,149,15.0764,1.77215,0,54,0.756526,0,24,1.4669,0.756526,0,51,2.73584,1.16832,1,16,1.97321,20,0.496835,0.496835,52,3,1.23129,1.3758,9,1.3758,53,8,5,7.03165,4.5,149,1.59676,1,4,52,2.19121,15.7494,49.1057,225.66,4.27205,2716.94,0.0752199,492.249,4612.24,1,1,1,1
google__error-prone,docgen,java,1,5,6,3,8,23,15,8,29,11,18,1,10,0,11,15,0,34,11,3,7,18,18,2,2.875,3,5,1.45237,1.375,0,6,0.304348,0,3,0.804054,0.304348,0,1,0.460131,0.782609,0,5,1.63636,3,0,0,0,,,0,0,0,0,6,2,2.875,3,5,2.17391,1,6,13,3.0022,42.5714,169.286,1033.86,7.10567,12278,0.344621,3147.81,44878,0,0,1,1
google__error-prone,docgen_processor,java,1,4,2,3,2,8,6,2,18,11,7,1,5,0,4,4,0,19,3,1,3,11,7,0,4,4,4,0,5.5,5.5,10,0.375,0,1,0.484123,0.375,0,1,0.484123,0.875,1,2,1,2,0,0,0,,,0,0,0,0,5,2,4,4,4,3.25,1.5,14,14,4.14578,27,92.6667,496.422,5.35318,4562.73,0.165474,1333.02,16662.7,0,0,1,0
